post_id,id,title,short_title,address,state,state_code,lat,lng,types,url,email,phone
17353,8488,The University of Memphis,The University of Memphis,"versity of Memphis Lambuth Bookstore
 Maple Street,  Jackson,  TN",tennessee,tn,35.62313119999999,-88.8300818,['Higher Ed Store'],https://memphis.bncollege.com,sm8488@bncollege.com,+17314251972
15193,4449V,The University of Olivet,Olivet College,"320 S Main St
 Olivet,  MI 49076",michigan,mi,42.4418757,-84.9238639,['higher-ed-virtual-store'],https://bncvirtual.com/olivet,vb@bncservices.com,+18003253252
14879,356,The University of Tampa,The University of Tampa,"Vaughn Center
 200 UT Poe Pkwy,  Tampa,  FL 33602",florida,fl,27.9459016,-82.4655023,['higher-ed-store'],http://utampa.bncollege.com,sm356@bncollege.com,+18132536230
14878,8253,The University of West Alabama,The University of West Alabama,"Livingston
 AL",alabama,al,32.5843025,-88.1872475,['higher-ed-store'],https://uwa.bncollege.com,sm8253@bncollege.com,+12056523447
15264,2670V,The Walden School,The Walden School,"4238 Westport Rd
 St Matthews,  KY 40207",kentucky,ky,38.2611389,-85.63714399999999,['k12-virtual-store'],https://bnck-12.com/walden-school,vb@bncservices.com,+18003253252
15130,35747V,The Walker School,The Walker School,"700 Cobb Pkwy N
 Marietta,  GA 30062",georgia,ga,33.9699197,-84.53700359999999,['k12-virtual-store'],https://bnck-12.com/thewalkerschool,vb@bncservices.com,+18003253252
15315,25547V,Thomas Edison State University,Thomas Edison State University,"111 W State St
 Trenton,  NJ 08608",new-jersey,nj,40.2212959,-74.7707308,['higher-ed-virtual-store'],https://bncvirtual.com/tesu,vb@bncservices.com,+18003253252
15523,36447V,Thomas Jefferson School,Thomas Jefferson School,"4100 S Lindbergh Blvd
 St. Louis,  MO 63127",missouri,mo,38.54033200000001,-90.3952,['k12-virtual-store'],https://bnck-12.com/tjs,vb@bncservices.com,+18003253252
15475,37679V,Thomas University,Thomas University,"1501 Millpond Rd
 Thomasville,  GA 31792",georgia,ga,30.8150654,-83.9645041,['higher-ed-virtual-store'],https://bncvirtual.com/thomasu,vb@bncservices.com,+18003253252
14876,605,Tidewater Community College,Tidewater Community College,"1700 College Crescent
 Virginia Beach,  VA 23453",virginia,va,36.7851616,-76.10042179999999,['higher-ed-store'],http://tcc-vabeach.bncollege.com,sm605@bncollege.com,+17578227575
14877,507,Tidewater Community College,Tidewater Community College,"300 Monticello Ave #265
 Norfolk,  VA 23510",virginia,va,36.8488214,-76.2880972,['higher-ed-store'],http://tcc-macarthurcenter.bncollege.com,sm507@bncollege.com,+17576253459
15068,36188V,Tri-Cities Prep High School,Tri-Cities Prep High School,"9612 St Thomas Dr
 Pasco,  WA 99301",washington,wa,46.2722592,-119.2160109,['k12-virtual-store'],https://bnck-12.com/tcprep,vb@bncservices.com,+18003253252
15450,37009V,Trinity Baptist College,Trinity Baptist College,"800 Hammond Blvd
 Jacksonville,  FL 32221",florida,fl,30.3114835,-81.7970112,['higher-ed-virtual-store'],https://bncvirtual.com/tbc,vb@bncservices.com,+18003253252
15382,37867V,Trinity Christian Academy,Trinity Christian Academy,"17001 Addison Rd
 Addison,  TX 75001",texas,tx,32.9835968,-96.83317380000001,['k12-virtual-store'],https://bnck-12.com/trinity,vb@bncservices.com,+18003253252
14874,581,Trinity College,Trinity College,"ummit St
 Hartford,  CT 06106",connecticut,ct,41.7464683,-72.6928418,['higher-ed-store'],http://trinity.bncollege.com,sm581@bncollege.com,+18602972191
15289,2426V,Trinity College of Nursing & Health Sciences,Trinity Col Nursing/Hlth Sci,"2122 25th Ave
 Rock Island,  IL 61201",illinois,il,41.4849551,-90.5688574,['higher-ed-virtual-store'],https://bncvirtual.com/tcqc,vb@bncservices.com,+18003253252
14975,37435V,Trinity Episcopal School,Trinity Episcopal School,"3850 Pittaway Dr
 Richmond,  VA 23235",virginia,va,37.5502085,-77.595387,['k12-virtual-store'],https://bnck-12.com/trinityes,vb@bncservices.com,+18003253252
15002,36368V,Trinity High School (New Hampshire),Trinity High School (New Hampshire),"581 Bridge St
 Manchester,  NH 03104",new-hampshire,nh,42.9952498,-71.4373111,['k12-virtual-store'],https://bnck-12.com/trinity-hs,vb@bncservices.com,+18003253252
15222,35334V,Trinity Prep,Trinity Prep,"5700 Trinity Prep Ln
 Winter Park,  FL 32792",florida,fl,28.6099948,-81.27093959999999,['k12-virtual-store'],https://bnck-12.com/trinityprep,vb@bncservices.com,+18003253252
15033,36107V,Trinity School,Trinity School,"139 W 91st St
 New York,  NY 10024",new-york,ny,40.7905443,-73.9713784,['k12-virtual-store'],https://bnck-12.com/trinityschoolnyc,vb@bncservices.com,+18003253252
14873,307,Trinity University,Trinity University,"715 Stadium Dr Rm 112
 San Antonio,  TX 78212",texas,tx,29.4644036,-98.4818299,['higher-ed-store'],http://trinityuniv.bncollege.com,sm307@bncollege.com,+12109997028
14872,10827V,Trinity Washington University,Trinity Washington University,"125 Michigan Ave NE
 Washington,  DC 20017",district-of-columbia,dc,38.9268037,-77.0052559,['higher-ed-virtual-store'],https://bncvirtual.com/trinitydc,vb@bncservices.com,+18003253252
18032,,Trinity Washington University,,"
",,,,,[],,,
17352,10827v,Trinity Washington University,Trinity Washington University,"125 Michigan Avenue Northeast
 Washington,  D",district-of-columbia,dc,38.9268809,-77.00309630000001,['Higher Ed Virtual Store'],https://bncvirtual.com/trinitydc,vb@bncservices.com,+18003253252
15313,30237V,Trinity-Pawling School,Trinity-Pawling School,"700 NY-22
 Pawling,  NY 12564",new-york,ny,41.5691164,-73.5913417,['k12-virtual-store'],https://bnck-12.com/trinitypawling,vb@bncservices.com,+18003253252
14871,8183,Trocaire College,Trocaire College,"360 Choate Ave
 Buffalo,  NY 14220",new-york,ny,42.8469168,-78.812735,['higher-ed-store'],https://trocaire.bncollege.com,sm8183@bncollege.com,+17168272437
14867,095,Troy University,Troy University,"versity Pl
 Phenix City,  AL 36869",alabama,al,32.4227742,-85.0298505,['higher-ed-store'],http://phenix.bncollege.com,sm095@bncollege.com,+13344485138
14868,094,Troy University,Troy University,"231 Montgomery St
 Montgomery,  AL 36104",alabama,al,32.3762767,-86.3109327,['higher-ed-store'],http://montgomery.bncollege.com,sm094@bncollege.com,+13342419510
14869,093,Troy University,Troy University,"501 University Dr
 Dothan,  AL 36303",alabama,al,31.2843925,-85.47033850000001,['higher-ed-store'],http://dothan.bncollege.com,sm093@bncollege.com,+13349836556
14870,096,Troy University,Troy University,"7 College Dr #1
 Troy,  AL 36082",alabama,al,31.8013387,-85.95595469999999,['higher-ed-store'],http://troy.bncollege.com,sm096@bncollege.com,+13346703223
14208,8403,Truckee Meadows Community College,Truckee Meadows Community College,"Red Mountain Building
 7000 Dandini Blvd,  Reno,  NV 89512",nevada,nv,39.5718921,-119.7977892,['higher-ed-store'],tmcc.bncollege.com,sm8403@bncollege.com,+18067207526
15459,36744V,Truett McConnell University,Truett McConnell University,"100 Alumni Dr
 Cleveland,  GA 30528",georgia,ga,34.5950568,-83.7481755,['higher-ed-virtual-store'],https://bncvirtual.com/truett,vb@bncservices.com,+18003253252
19596,8540	,Truman State University,Truman State University,"901 South Franklin Street
 Kirksville,  MO 63501",missouri,mo,40.1878072,-92.5826414,['higher-ed-store'],https://truman.bncollege.com/,sm8540@bncollege.com,+16607176140
14866,729,Tufts University,Tufts University,"46 Professors Row
 Medford,  MA 02155",massachusetts,ma,42.4055753,-71.1202552,['higher-ed-store'],http://tufts.bncollege.com,sm729@bncollege.com,+16176273468
14822,569,Tulane University,Tulane University,"Lavin-Bernick Center for University Life
 29 McAlister Dr #110,  New Orleans,  LA 70118",louisiana,la,29.9397696,-90.12035759999999,['higher-ed-store'],http://tulane.bncollege.com,sm569@bncollege.com,+15048655913
14183,8421,Tulsa Community College,Tulsa Community College,"10300 E 81st St
 Tulsa,  OK 74133",oklahoma,ok,36.043491,-95.86107129999999,['higher-ed-store'],https://tulsacc.bncollege.com,sm8421@bncollege.com,+19185957027
14237,8420,Tulsa Community College,Tulsa Community College,"908 S Cincinnati Ave
 Tulsa,  OK 74119",oklahoma,ok,36.1479679,-95.9855516,['higher-ed-store'],https://tulsacc.bncollege.com,sm8420@bncollege.com,+19185957027
14241,8422,Tulsa Community College,Tulsa Community College,"3727 E Apache St
 Tulsa,  OK 74115",oklahoma,ok,36.1931006,-95.9370907,['higher-ed-store'],https://tulsacc.bncollege.com,sm8422@bncollege.com,+19185957425
14977,37424V,Tuscaloosa Academy,Tuscaloosa Academy,"420 Rice Vly N Rd
 Tuscaloosa,  AL 35406",alabama,al,33.2450746,-87.5400435,['k12-virtual-store'],https://bnck-12.com/tuscaloosaacademy,vb@bncservices.com,+18003253252
15423,37161V,UMS-Wright Preparatory School,UMS-Wright Preparatory School,"65 Mobile St N
 Mobile,  AL 36607",alabama,al,30.6917807,-88.1053391,['k12-virtual-store'],https://bnck-12.com/umswright,vb@bncservices.com,+18003253252
15204,3844V,Union Adventist University,Union Adventist University,"3800 S 48th St
 Lincoln,  NE 68506",nebraska,ne,40.7745521,-96.65225389999999,['higher-ed-virtual-store'],https://bncvirtual.com/union,vb@bncservices.com,+18003253252
15412,37818V,Union Institute & University,Union Institute & University,"440 E McMillan St
 Cincinnati,  OH 45206",ohio,oh,39.1271049,-84.5001372,['higher-ed-virtual-store'],https://bncvirtual.com/myunion,vb@bncservices.com,+18003253252
15039,10396V,United Tribes Technical College,United Tribes Technical College,"3315 University Dr
 Bismarck,  ND 58504",north-dakota,nd,46.7649701,-100.7573017,['higher-ed-virtual-store'],https://bncvirtual.com/uttcbookstore,vb@bncservices.com,+18003253252
14820,702,University at Albany,SUNY Albany,"1400 Washington Ave
 Albany,  NY 12222",new-york,ny,42.689933,-73.82998289999999,['higher-ed-store'],http://albany.bncollege.com,sm702@bncollege.com,+15184425690
15162,35554V,University Liggett School,University Liggett School,"1045 Cook Rd
 Grosse Pointe Woods,  MI 48236",michigan,mi,42.42430969999999,-82.9009852,['k12-virtual-store'],https://bnck-12.com/uls,vb@bncservices.com,+18003253252
14816,434,University of Akron,University of Akron,"1901 Smucker Rd
 Orrville,  OH 44667",ohio,oh,40.861407,-81.7900566,['higher-ed-store'],http://wayne-uakron.bncollege.com,sm434@bncollege.com,+13309728920
14817,112,University of Akron,University of Akron,"Polsky Building
 225 S Main St 3rd Floor,  Akron,  OH 44308",ohio,oh,41.0788991,-81.51971809999999,['higher-ed-store'],https://uakron-polsky.bncollege.com,sm112@bncollege.com,+13309728166
14818,733,University of Akron,University of Akron,"303 Carroll St
 Akron,  OH 44304",ohio,oh,41.0756231,-81.5124345,['higher-ed-store'],http://uakron.bncollege.com,sm733@bncollege.com,+13309727624
14880,536,University of Alabama at Birmingham,University of Alabama at Birmingham,"1400 University Blvd
 Birmingham,  AL 35233",alabama,al,33.5016424,-86.8072052,['higher-ed-store'],http://uab.bncollege.com,sm536@bncollege.com,+12059962665
14521,418,University of Alabama in Huntsville,University of Alabama in Huntsville,"harger Union
 4705 Holmes Ave NW Bldg 1st Floor,  Huntsville,  AL 35899",alabama,al,34.7271216,-86.6398643,['higher-ed-store'],http://uah.bncollege.com,sm418@bncollege.com,+12568246604
19265,8514,University of Alaska Fairbanks,University of Alaska Fairbanks,"1692 Tok Ln
 Constitution Hall  Ste 209 Fairbanks AK 99775",alaska,ak,64.85739629999999,-147.8218316,['higher-ed-store'],https://uaf.bncollege.com,sm8514@bncollege.com,+19077477348
14578,8346,University of Arkansas,University of Arkansas,"616 Garland Ave
 Fayetteville,  AR 72701",arkansas,ar,36.0729939,-94.1750654,['higher-ed-store'],https://uark.bncollege.com,sm8346@bncollege.com,+14795752155
14814,456,University of Arkansas at Little Rock,University of Arkansas at Little Rock,"2801 S University Ave
 Little Rock,  AR 72204",arkansas,ar,34.7226108,-92.3398062,['higher-ed-store'],http://ualr.bncollege.com,sm456@bncollege.com,+15019163245
15296,2175V,University of Baltimore,University of Baltimore,"21 W Mt Royal Ave
 Baltimore,  MD 21223",maryland,md,39.3051718,-76.6172177,['higher-ed-virtual-store'],https://bncvirtual.com/ubalt,vb@bncservices.com,+18003253252
14813,557,University of Baltimore,University of Baltimore,"21 W Mt Royal Ave
 Baltimore,  MD 21223",maryland,md,39.3051718,-76.6172177,['higher-ed-store'],http://ubalt.bncollege.com,sm557@bncollege.com,+14108375604
14825,8206,University of California Irvine,University of California Irvine,"210 C Student Center B
 Irvine,  CA 92697",california,ca,33.6488738,-117.84158,['higher-ed-store'],https://uci.bncollege.com,sm8206@bncollege.com,+19498244455
14823,8106,University of California Riverside,University of California Riverside,"900 University Ave
 Riverside,  CA 92521",california,ca,33.9754254,-117.3315965,['higher-ed-store'],http://ucr.bncollege.com,sm8106@bncollege.com,+19518272665
14645,190,University of Central Florida,University of Central Florida,"4201 E Plaza Dr
 Orlando,  FL 32816",florida,fl,28.6065382,-81.1968479,['higher-ed-store'],http://ucf.bncollege.com,sm190@bncollege.com,+14078820364
14812,327,University of Central Florida,University of Central Florida,"101 Aquarius Agora Dr
 Orlando,  FL 32816",florida,fl,28.6011778,-81.20186389999999,['higher-ed-store'],http://ucf.bncollege.com,sm327@bncollege.com,+14078232665
14811,336,University of Central Oklahoma,University of Central Oklahoma,"100 N University Dr
 Edmond,  OK 73034",oklahoma,ok,35.6574521,-97.4711782,['higher-ed-store'],http://uco.bncollege.com,sm336@bncollege.com,+14059742736
14810,491,University of Chicago,University of Chicago,"970 E 58th St
 Chicago,  IL 60637",illinois,il,41.7897352,-87.6015376,['higher-ed-store'],http://uchicago.bncollege.com,sm491@bncollege.com,+17737027712
14313,492,University of Chicago,University of Chicago,"Gleacher Center
 450 N Cityfront Plaza Dr,  Chicago,  IL 60611",illinois,il,41.8896477,-87.62222249999999,['higher-ed-store'],http://chicagogsb.bncollege.com,sm492@bncollege.com,+13124648650
15541,36069V,University of Chicago Laboratory Schools,University of Chicago Laboratory Schools,"1362 E 59th St
 Chicago,  IL 60637",illinois,il,41.78802779999999,-87.5939404,['k12-virtual-store'],https://bnck-12.com/ucls,vb@bncservices.com,+18003253252
14477,8135,University of Colorado at Anschutz Medical Campus,University of Colorado at Anschutz Medical Campus,"E 17th Pl
 Aurora,  CO 80045",colorado,co,39.7440052,-104.8349735,['higher-ed-store'],https://cuanschutz.bncollege.com,sm8135@bncollege.com,+13037242665
18020,,University of Colorado Denver,,"
",,,,,[],,,
18047,,University of Colorado Denver,,"
",,,,,[],,,
17337,8466V,University of Colorado Denver,University of Colorado Denver,"Tivoli Station Bookstore
 Auraria Parkway,  Denver,  CO",colorado,co,39.7450774,-105.005976,['Higher Ed Virtual Store'],https://ucdenver.bncollege.com,sm8466@bncollege.com,+13035564286
14753,8211,University of Connecticut,UCONN,"263 Farmington Ave
 Farmington,  CT 06032",connecticut,ct,41.7344559,-72.7956006,['higher-ed-store'],https://uconn.bncollege.com,sm8211@bncollege.com,+18606792332
14806,8210,University of Connecticut,UCONN,"versity Pl
 New York,  NY 10003",new-york,ny,40.7327402,-73.9938058,['higher-ed-store'],https://uconn.bncollege.com,sm8210@bncollege.com,+12032518544
14807,8208,University of Connecticut,UCONN,"18 Front St
 Hartford,  CT 06103",connecticut,ct,41.7632273,-72.6723056,['higher-ed-store'],https://uconn.bncollege.com,sm8208@bncollege.com,+18602632260
14808,8213,University of Connecticut,UCONN,"2075 Hillside Rd
 Storrs,  CT 06269",connecticut,ct,41.8047005,-72.2534964,['higher-ed-store'],https://uconn.bncollege.com,sm8213@bncollege.com,+18604059056
14809,8207,University of Connecticut,UCONN,"2075 Hillside Rd
 Storrs,  CT 06269",connecticut,ct,41.8047005,-72.2534964,['higher-ed-store'],https://uconn.bncollege.com,sm8207@bncollege.com,+18604863537
14752,289,University of Delaware,University of Delaware,"83 E Main St
 Newark,  DE 19711",delaware,de,39.6826314,-75.7498743,['higher-ed-store'],http://udel.bncollege.com,sm289@bncollege.com,+13028312637
15733,10774v,University of Detroit Jesuit High School,University of Detroit Jesuit High School,"8400 N Cambridge Ave
 Detroit,  MI 48221",michigan,mi,42.4328979,-83.153677,['k12-virtual-store'],https://bnck-12.com/uofdjesuit,vb@bncservices.com,+11908991266
14751,128,University of Detroit Mercy,University of Detroit Mercy,"4001 W McNichols Rd
 Detroit,  MI 48221",michigan,mi,42.4158721,-83.1386907,['higher-ed-store'],http://udmercy-law.bncollege.com,sm128@bncollege.com,+13135960267
14584,742,University of Detroit Mercy,University of Detroit Mercy,"4001 W McNichols Rd
 Detroit,  MI 48221",michigan,mi,42.4158721,-83.1386907,['higher-ed-store'],http://udmercy.bncollege.com,sm742@bncollege.com,+13139931030
14545,8342,University of Evansville,University of Evansville,"1800 Lincoln Ave
 Evansville,  IN 47714",indiana,in,37.9716146,-87.531685,['higher-ed-store'],https://evansville.bncollege.com,sm8342@bncollege.com,+18124882678
14233,8431,University of Iowa,University of Iowa,"8 S Clinton St
 Iowa City,  IA 52240",iowa,ia,41.66102679999999,-91.5342835,['higher-ed-store'],http://www.iowabook.com/,sm8431@bncollege.com,+13198673050
15406,37838V,University of Jamestown,University of Jamestown,"6000 College Ln
 Jamestown,  ND 58405",north-dakota,nd,46.9146405,-98.6968148,['higher-ed-virtual-store'],https://bncvirtual.com/uj,vb@bncservices.com,+18003253252
14750,8159,University of Kentucky,University of Kentucky,"160 Ave of Champions
 Lexington,  KY 40508",kentucky,ky,38.0400127,-84.5032837,['higher-ed-store'],https://uky.bncollege.com,sm8159@bncollege.com,+18592570236
14478,8186,University of Louisiana at Monroe,University of Louisiana at Monroe,"l Hall
 Northeast Dr,  Monroe,  LA 71212",louisiana,la,32.5288165,-92.07441,['higher-ed-store'],https://ulm.bncollege.com,sm8186@bncollege.com,+13183421982
14217,8306,University of Mary Washington,University of Mary Washington,"The Link
 1301 College Ave Rm #306,  Fredericksburg,  VA 22401",virginia,va,38.3014232,-77.4725818,['higher-ed-store'],https://umw.bncollege.com,sm8306@bncollege.com,+15406541017
14749,639,University of Maryland Baltimore,University of Maryland Baltimore,"chool of Nursing
 621 W Lombard St,  Baltimore,  MD 21201",maryland,md,39.2869144,-76.6243805,['higher-ed-store'],http://umb.bncollege.com,sm639@bncollege.com,+14103287788
14748,370,University of Maryland College Park,University of Maryland College Park,"versity Book Center/ B&N #370 Stamp Student Union Building #163
 College Park,  MD 20742",maryland,md,38.98815159999999,-76.9448042,['higher-ed-store'],https://umcp.bncollege.com,sm370@bncollege.com,+13013142665
15316,10348V,University of Maryland College Park,University of Maryland College Park,"9636 Gudelsky Dr
 Rockville,  MD 20850",maryland,md,39.094331,-77.201872,['higher-ed-virtual-store'],https://bncvirtual.com/shadygrove,vb@bncservices.com,+18003253252
14747,8258,University of Maryland Eastern Shore,University of Maryland Eastern Shore,"30665 College Backbone Rd
 Princess Anne,  MD 21853",maryland,md,38.2117967,-75.67981960000002,['higher-ed-store'],https://umes.bncollege.com,sm8258@bncollege.com,+14106516437
15338,799V,University of Maryland Global Campus,Univ of Maryland University College,"3501 University Blvd E
 Adelphi,  MD 20783",maryland,md,38.9864472,-76.9539928,['higher-ed-virtual-store'],https://bncvirtual.com/umuc,vb@bncservices.com,+18003253252
14745,680,University of Michigan,University of Michigan,"2101 Bonisteel Blvd
 Ann Arbor,  MI 48109",michigan,mi,42.2911258,-83.7174637,['higher-ed-store'],http://umnorth.bncollege.com,sm680@bncollege.com,+17346686022
14746,8300,University of Michigan,University of Michigan,"530 S State St
 Ann Arbor,  MI 48109",michigan,mi,42.2751271,-83.74154700000001,['higher-ed-store'],https://umunion.bncollege.com,sm8300@bncollege.com,+17349958877
15292,2348V,University of Michigan,University of Michigan,"Literature Science and the Arts Building
 500 S State St,  Ann Arbor,  MI 48109",michigan,mi,42.2762537,-83.7412441,['higher-ed-virtual-store'],https://bncvirtual.com/umich,umichbookstore@bncservices.com,+18772926436
14548,458,University of Michigan Dearborn,University of Michigan Dearborn,"4901 Evergreen Rd
 Dearborn,  MI 48128",michigan,mi,42.3176361,-83.2320223,['higher-ed-store'],http://umd.bncollege.com,sm458@bncollege.com,+13135935551
14516,213,University of Michigan Flint,University of Michigan Flint,"303 Saginaw St
 Flint,  MI 48502",michigan,mi,43.017691,-83.6916528,['higher-ed-store'],https://umflint.bncollege.com,sm213@bncollege.com,+18107623030
14744,317,University of Mississippi,University of Mississippi,"rosby Hall
 115 Northgate Square #9447,  University,  MS 38677",mississippi,ms,34.36976569999999,-89.5347008,['higher-ed-store'],https://ole-miss.bncollege.com,sm317@bncollege.com,+16629157137
15180,5800V,University of Mobile,University of Mobile,"5735 College Pkwy
 Eight Mile,  AL 36613",alabama,al,30.7944115,-88.1287325,['higher-ed-virtual-store'],https://bncvirtual.com/mobile,vb@bncservices.com,+18003253252
14743,8276,University of Montana,University of Montana,"5 Campus Dr
 Missoula,  MT 59812",montana,mt,46.86409,-113.9803409,['higher-ed-store'],https://montanabookstore.bncollege.com,sm8276@bncollege.com,+14062431234
14708,567,University of Mount Olive,University of Mount Olive,"Poole Administration Building
 Henderson St,  Mt Olive,  NC 28365",north-carolina,nc,35.20776850000001,-78.07103219999999,['higher-ed-store'],http://moc.bncollege.com,sm567@bncollege.com,+19196587763
14187,8424,University of Mount Union,University of Mount Union,"420 W Simpson St
 Alliance,  OH 44601",ohio,oh,40.9052705,-81.1112612,['higher-ed-store'],https://mountunion.bncollege.com/shop/mount-union/home,sm8424@bncollege.com,+13308232085
14824,8174,University of Nebraska at Kearney,University of Nebraska at Kearney,"1013 W 27th St
 Kearney,  NE 68849",nebraska,ne,40.7030352,-99.0959961,['higher-ed-store'],https://unk.bncollege.com,sm8174@bncollege.com,+13088658555
14771,774,University of Nevada Las Vegas,University of Nevada Las Vegas,"4505 S Maryland Pkwy
 Las Vegas,  NV 89154",nevada,nv,36.1090595,-115.1443097,['higher-ed-store'],https://unlv.bncollege.com/,sm774@bncollege.com,+17027363955
14795,8365,University of Nevada Reno,"University of Nevada, Reno","87 W Stadium Way
 Reno,  NV 89557",nevada,nv,39.5445885,-119.8159879,['higher-ed-store'],https://unr.bncollege.com,sm8365@bncollege.com,+17757846597
14707,235,University of New Hampshire,University of New Hampshire,"83 Main St
 Durham,  NH 03824",new-hampshire,nh,43.1343425,-70.9299608,['higher-ed-store'],http://unh.bncollege.com,sm235@bncollege.com,+16038622140
15489,36685V,University of New Mexico Los Alamos,University of New Mexico-Los Alamos,"4000 University Dr
 Los Alamos,  NM 87544",new-mexico,nm,35.8861204,-106.319616,['higher-ed-virtual-store'],https://bncvirtual.com/unm,vb@bncservices.com,+18003253252
14479,8202,University of North Carolina at Chapel Hill,Univ of North Carolina Chapel Hill,"Daniels Student Stores
 207 South Rd,  Chapel Hill,  NC 27514",north-carolina,nc,35.9098245,-79.0483764,['higher-ed-store'],https://unc.bncollege.com/shop/unc/home,sm8202@bncollege.com,+19199625066
14887,276,University of North Carolina at Charlotte,University of North Carolina at Charlotte,"Popp Martin Student Union
 Craver Road,  Charlotte,  N",north-carolina,nc,35.3085879,-80.73373749999999,['higher-ed-store'],http://uncc.bncollege.com,sm276@bncollege.com,+17046877072
14430,684,University of North Carolina at Greensboro,University of North Carolina at Greensboro,"601 College Rd
 Wilmington,  NC 28403",north-carolina,nc,34.223874,-77.8696036,['higher-ed-store'],http://uncg.bncollege.com,sm684@bncollege.com,+13363345563
14889,282,University of North Carolina at Wilmington,University of North Carolina at Wilmington,"601 College Rd
 Wilmington,  NC 28403",north-carolina,nc,34.2277698,-77.8796689,['higher-ed-store'],http://uncw.bncollege.com,sm282@bncollege.com,+19109623188
14974,37439V,University of North Carolina School of the Arts,University of North Carolina School of the Arts,"1533 S Main St
 Winston-Salem,  NC 27127",north-carolina,nc,36.0760867,-80.2355295,['higher-ed-virtual-store'],https://bncvirtual.com/uncsa,vb@bncservices.com,+18003253252
14193,8436,University of North Georgia,University of North Georgia,"1201 Bishop Farms Pkwy
 Watkinsville,  GA 30677",georgia,ga,33.8664968,-83.4260821,['higher-ed-store'],ung.bncollege.com,sm8436@bncollege.com,+17068641635
14225,8435,University of North Georgia,University of North Georgia,"3820
 Mundy Mill Rd,  Oakwood,  GA 30566",georgia,ga,34.2393135,-83.86785499999999,['higher-ed-store'],ung.bncollege.com,sm8435@bncollege.com,+17068641635
14229,8434,University of North Georgia,University of North Georgia,"82 College Cir
 Dahlonega,  GA 30597",georgia,ga,34.5302747,-83.9857476,['higher-ed-store'],ung.bncollege.com,sm8434@bncollege.com,+17068641635
14706,8085,University of North Texas,University of North Texas,"1155 Union Cir
 Denton,  TX 76203",texas,tx,33.210932,-97.14727409999999,['higher-ed-store'],http://unt.bncollege.com,sm8085@bncollege.com,+19405652592
14705,606,University of Northwestern Ohio,University of Northwestern Ohio,"1721 Hartzler Rd
 Lima,  OH 45805",ohio,oh,40.7616329,-84.1567566,['higher-ed-store'],http://unoh.bncollege.com,sm606@bncollege.com,+14199983130
14704,314,University of Pennsylvania,UPenn,"3601 Walnut St
 Philadelphia,  PA 19104",pennsylvania,pa,39.95358239999999,-75.1954013,['higher-ed-store'],http://upenn.bncollege.com,sm314@bncollege.com,+12158987595
14805,8372,University of Pittsburgh at Greensburg,Univ of Pittsburgh Greensburg,"150 Finoli Dr
 Greensburg,  PA 15601",pennsylvania,pa,40.27656289999999,-79.5316514,['higher-ed-store'],https://pittgreensburg.bncollege.com,sm8372@bncollege.com,+17248369928
14703,796,University of Portland,University of Portland,"5000 N Willamette Blvd
 Portland,  OR 97203",oregon,or,45.5735801,-122.7238071,['higher-ed-store'],http://uportland.bncollege.com,sm796@bncollege.com,+15039437125
14702,691,University of Redlands,University of Redlands,"1239 E Colton Ave
 Redlands,  CA 92374",california,ca,34.063378,-117.1634457,['higher-ed-store'],http://redlands.bncollege.com,sm691@bncollege.com,+19097488950
15267,2651V,University of Rio Grande,University of Rio Grande,"218 N College Ave
 Rio Grande,  OH 45674",ohio,oh,38.8828073,-82.3790514,['higher-ed-virtual-store'],https://bncvirtual.com/rio,vb@bncservices.com,+18003253252
14700,748,University of Rochester,University of Rochester,"Miller Center
 25 Gibbs St,  Rochester,  NY 14604",new-york,ny,43.1576146,-77.6018394,['higher-ed-store'],http://eastman.bncollege.com,sm748@bncollege.com,+15852741399
14701,744,University of Rochester,University of Rochester,"1305 Mt Hope Ave
 Rochester,  NY 14620",new-york,ny,43.1242661,-77.6182869,['higher-ed-store'],http://urochester.bncollege.com,sm744@bncollege.com,+15852754012
15282,34954V,University of Saint Mary,University of Saint Mary,"4100 S 4th St
 Leavenworth,  KS 66048",kansas,ks,39.278411,-94.90604929999999,['higher-ed-virtual-store'],https://bncvirtual.com/univofsaintmary,vb@bncservices.com,+18003253252
18018,,University of San Francisco,,"
",,,,,[],,,
17335,8455,University of San Francisco,University of San Francisco,"versity of San Francisco
 Fulton Street,  San Francisco",california,ca,37.7765643,-122.4507187,['Higher Ed Store'],https://usfca.bncollege.com,sm8455@bncollege.com,+14154226493
14832,8260,University of South Alabama,University of South Alabama,"Mobile
 AL 36688",alabama,al,30.6954595,-88.174414,['higher-ed-store'],https://southalabama.bncollege.com,sm8260@bncollege.com,+12514607012
14696,547,University of South Carolina,University of South Carolina,"1525 Senate St #107
 Columbia,  SC 29201",south-carolina,sc,34.0024558,-81.0274159,['higher-ed-store'],http://sc-law.bncollege.com,sm547@bncollege.com,+18037775140
14698,240,University of South Carolina,University of South Carolina,"1400 Greene St
 Columbia,  SC 29208",south-carolina,sc,33.9968665,-81.02717899999999,['higher-ed-store'],https://sc.bncollege.com,sm240@bncollege.com,+18037774160
19600,8546,University of South Carolina Aiken,University of South Carolina Aiken,"471 University Pkwy
 Pacer Shoppe,  Aiken,  SC,  29801",south-carolina,sc,33.5734538,-81.7668245,['higher-ed-store'],https://usca.bncollege.com/,sm8546@bncollege.com,+18036413457
